CUSTOMER,STATE,GENDER,EDUCATION,INCOME,MONTHLY_PREMIUM_AUTO,POLICY_TYPE,VEHICLE_CLASS,TOTAL_CLAIM_AMOUNT
HW42900,Nevada,M,Bachelor,54000,$66.00,Corporate Auto,Two-Door Car,$373.88
JG84729,Oregon,M,Doctor,57709,$125.00,Personal Auto,SUV,$600.00
XH85336,Arizona,F,High School or Below,81132,$107.00,Corporate Auto,SUV,$419.11
ND29059,California,M,College,22926,$93.00,Corporate Auto,Four-Door Car,$479.93
HC76653,Arizona,F,College,51249.40841,$72.00,Personal Auto,Four-Door Car,$345.60
SG73822,Washington,M,Bachelor,67798,$69.00,Personal Auto,Four-Door Car,$331.20
CB44654,Oregon,M,Bachelor,78011,$138.00,Personal Auto,SUV,$619.70
MP53505,Oregon,M,College,32931,$62.00,Personal Auto,Four-Door Car,$297.60
YJ43481,California,F,Bachelor,99517,$109.00,Personal Auto,Four-Door Car,$239.91
TP15362,Arizona,M,Bachelor,59665,$62.00,Personal Auto,Two-Door Car,$167.14
YX90754,Washington,F,High School or Below,86073,$136.00,Corporate Auto,Sports Car,$333.57
TQ32702,Arizona,F,High School or Below,91099,$107.00,Corporate Auto,SUV,$406.43
TS50305,Oregon,M,College,28013,$91.00,Personal Auto,Four-Door Car,$655.20
BY22068,Nevada,F,High School or Below,55478,$71.00,Personal Auto,Two-Door Car,$339.40
TJ48439,Nevada,F,College,22568,$88.00,Corporate Auto,Four-Door Car,$422.40
TE61015,California,F,High School or Below,51249.40841,$112.00,Personal Auto,SUV,$806.40
RD89159,Arizona,M,High School or Below,39335,$201.00,Corporate Auto,Luxury SUV,$964.80
VW86720,Oregon,F,College,51249.40841,$66.00,Personal Auto,Two-Door Car,$508.70
UM76485,Oregon,M,College,51249.40841,$72.00,Personal Auto,Four-Door Car,$345.60
LS62045,Oregon,M,College,58842,$110.00,Personal Auto,Four-Door Car,$528.00
ZG84862,Oregon,F,Bachelor,51249.40841,$69.00,Personal Auto,Four-Door Car,$678.21
CD76093,Oregon,M,College,51249.40841,$102.00,Personal Auto,SUV,$489.60
FO99259,Oregon,F,Bachelor,70037,$70.00,Personal Auto,Four-Door Car,$409.99
KN87338,Nevada,M,High School or Below,51249.40841,$62.00,Personal Auto,Two-Door Car,$446.40
LT89398,Nevada,M,College,59847,$192.00,Corporate Auto,Luxury Car,$921.60
NZ19529,California,M,Bachelor,26630,$118.00,Personal Auto,Four-Door Car,$581.08
PR41853,Oregon,F,High School or Below,48039,$68.00,Personal Auto,Four-Door Car,$11.45
ZF40671,California,M,High School or Below,51249.40841,$92.00,Personal Auto,Four-Door Car,$441.60
XR84971,Arizona,M,High School or Below,51249.40841,$137.00,Personal Auto,SUV,"$1,227.46"
BP83941,Arizona,F,Bachelor,51249.40841,$118.00,Corporate Auto,Sports Car,$101.83
PY80449,Washington,F,Master,15818,$107.00,Personal Auto,Two-Door Car,$333.89
ET22260,Oregon,F,Doctor,36537,$85.00,Personal Auto,Four-Door Car,$165.31
OF47250,Arizona,F,Master,51249.40841,$115.00,Personal Auto,SUV,$552.00
WB58031,Arizona,M,High School or Below,53603,$132.00,Personal Auto,Sports Car,$697.27
UV80201,Nevada,M,Doctor,51249.40841,$80.00,Corporate Auto,Four-Door Car,$6.28
PY10605,California,F,Doctor,92374,$107.00,Personal Auto,SUV,$220.02
JI82682,California,M,High School or Below,39658,$66.00,Corporate Auto,Four-Door Car,$316.80
BU14748,Oregon,F,Bachelor,51249.40841,$116.00,Personal Auto,Sports Car,$556.80
QK18099,Arizona,M,Bachelor,51249.40841,$70.00,Personal Auto,Two-Door Car,$336.00
LD26428,California,F,High School or Below,51249.40841,$65.00,Personal Auto,Four-Door Car,$328.31
MY43761,Arizona,M,High School or Below,50755,$91.00,Personal Auto,Two-Door Car,$436.80
WQ89892,Washington,F,College,69050,$67.00,Personal Auto,Four-Door Car,$334.89
GY55415,Oregon,M,Bachelor,51249.40841,$73.00,Corporate Auto,Four-Door Car,$680.05
IB42395,California,M,High School or Below,50607,$137.00,Personal Auto,SUV,$657.60
ZU74482,Washington,F,College,51249.40841,$70.00,Special Auto,Two-Door Car,$336.00
NL74789,Nevada,F,Bachelor,51249.40841,$149.00,Corporate Auto,SUV,"$1,072.80"
YU86594,Nevada,M,College,51249.40841,$146.00,Corporate Auto,SUV,"$1,051.20"
QN37451,Oregon,M,College,60920,$64.00,Personal Auto,Two-Door Car,$231.20
GD83998,California,F,Bachelor,51249.40841,$105.00,Special Auto,Two-Door Car,$504.00
IL83479,Oregon,M,High School or Below,55674,$66.00,Personal Auto,Four-Door Car,$81.71
EF87528,California,M,College,51249.40841,$189.00,Corporate Auto,Luxury Car,"$2,201.33"
IV74747,Washington,M,Bachelor,24495,$70.00,Personal Auto,Four-Door Car,$336.00
JZ81608,Oregon,F,College,42983,$86.00,Personal Auto,Four-Door Car,$412.80
EO40136,Arizona,M,College,26802,$66.00,Special Auto,Two-Door Car,$316.80
ZR40902,California,M,Doctor,51249.40841,$97.00,Corporate Auto,Four-Door Car,$469.23
PO89542,Oregon,M,High School or Below,53808,$88.00,Personal Auto,Four-Door Car,$189.84
FX57380,Arizona,F,College,93403,$73.00,Personal Auto,Four-Door Car,$295.22
NM22175,Oregon,F,Bachelor,26435,$111.00,Corporate Auto,Four-Door Car,"$1,012.25"
BC97773,Oregon,F,Bachelor,51249.40841,$68.00,Personal Auto,Four-Door Car,$326.40
MN34012,California,F,Bachelor,39854,$66.00,Personal Auto,Two-Door Car,$261.93
KY29506,Oregon,M,College,51249.40841,$161.00,Personal Auto,SUV,"$1,052.93"
VU84949,Nevada,F,Master,91368,$71.00,Personal Auto,Four-Door Car,$395.33
HC20975,Arizona,M,Bachelor,51249.40841,$115.00,Personal Auto,SUV,$552.00
IF87079,California,F,College,92850,$104.00,Personal Auto,Four-Door Car,$499.20
EP18940,Washington,F,Bachelor,51249.40841,$70.00,Personal Auto,Two-Door Car,$336.00
SB44003,Arizona,M,Bachelor,30915,$72.00,Personal Auto,Four-Door Car,$345.60
MK15785,Arizona,F,Master,48927,$72.00,Personal Auto,Four-Door Car,$139.35
VP89545,Oregon,F,Bachelor,51249.40841,$86.00,Personal Auto,Four-Door Car,$412.80
HJ58678,Arizona,F,College,61108,$89.00,Personal Auto,Four-Door Car,$49.45
MW80236,Nevada,M,Master,48015,$110.00,Corporate Auto,Sports Car,$528.00
IA52178,Arizona,M,College,51249.40841,$61.00,Personal Auto,Four-Door Car,$292.80
WC42895,Nevada,F,College,57587,$68.00,Personal Auto,Four-Door Car,$257.09
JP41935,Washington,M,Master,51249.40841,$70.00,Personal Auto,Four-Door Car,$336.00
YM77369,Arizona,F,College,81119,$196.00,Corporate Auto,SUV,$940.80
WV15213,California,F,Bachelor,65724,$70.00,Personal Auto,Four-Door Car,$14.52
GX37592,Washington,M,High School or Below,20128,$70.00,Personal Auto,Four-Door Car,$336.00
VM34210,Oregon,M,High School or Below,56146,$119.00,Corporate Auto,Four-Door Car,$401.79
YJ59924,California,M,Bachelor,84658,$62.00,Personal Auto,Four-Door Car,$44.78
OO35641,Nevada,F,College,33257,$72.00,Personal Auto,Four-Door Car,$345.60
EU54076,Washington,F,College,51249.40841,$101.00,Personal Auto,SUV,$337.62
QH56750,Oregon,M,College,31115,$92.00,Personal Auto,Four-Door Car,$441.60
PQ27923,Oregon,F,College,78487,$117.00,Personal Auto,SUV,$448.26
ES16126,Oregon,M,Bachelor,92472,$65.00,Corporate Auto,Four-Door Car,$240.22
PG42834,Arizona,M,High School or Below,51249.40841,$64.00,Personal Auto,Four-Door Car,$460.80
OY44814,Washington,M,Master,71737,$79.00,Personal Auto,Two-Door Car,$338.80
JI97190,California,M,College,60475,$107.00,Personal Auto,Four-Door Car,$513.60
ZK61113,Arizona,F,Bachelor,26577,$79.00,Personal Auto,Four-Door Car,$73.72
MU88116,Arizona,M,High School or Below,51249.40841,$71.00,Personal Auto,Two-Door Car,$511.20
TP61305,California,M,High School or Below,43461,$64.00,Personal Auto,Two-Door Car,$307.20
ZY20779,Oregon,M,High School or Below,51249.40841,$94.00,Personal Auto,Two-Door Car,$676.80
KP65334,Oregon,F,Master,69085,$113.00,Corporate Auto,Sports Car,$472.27
OH15677,California,M,High School or Below,51249.40841,$84.00,Personal Auto,Four-Door Car,$604.80
HB53755,Washington,M,High School or Below,51249.40841,$71.00,Personal Auto,Two-Door Car,$340.80
UF77079,California,F,College,51249.40841,$77.00,Corporate Auto,Four-Door Car,$783.43
TD20252,California,M,High School or Below,51249.40841,$110.00,Personal Auto,Sports Car,"$1,272.55"
TH68362,Oregon,F,High School or Below,51249.40841,$106.00,Personal Auto,Sports Car,$763.20
TO34442,Arizona,F,High School or Below,58361,$95.00,Personal Auto,Four-Door Car,$43.60
MP96373,Arizona,M,College,74092,$67.00,Personal Auto,Four-Door Car,$321.60
CV72453,California,F,College,51249.40841,$64.00,Corporate Auto,Four-Door Car,$380.82
OY92520,Washington,M,College,59768,$71.00,Personal Auto,Four-Door Car,$340.80
UY95530,Washington,M,Master,54585,"$7,575.00",Personal Auto,Two-Door Car,$340.80
FB84235,Oregon,F,High School or Below,51249.40841,$125.00,Corporate Auto,SUV,$900.00
MJ14480,California,F,Bachelor,12075,$94.00,Personal Auto,Four-Door Car,$451.20
KW81128,California,M,College,62464,$109.00,Personal Auto,Sports Car,$400.18
DQ98402,Oregon,M,College,22520,$73.00,Personal Auto,Four-Door Car,$350.40
WN53966,Arizona,F,High School or Below,35012,$72.00,Personal Auto,Four-Door Car,$345.60
QK69627,Arizona,F,College,95140,$126.00,Personal Auto,Sports Car,$45.05
QC55306,Nevada,F,High School or Below,82477,$90.00,Corporate Auto,Two-Door Car,$432.00
WV79842,California,M,Master,85871,$92.00,Personal Auto,Four-Door Car,$112.63
DF40318,Washington,F,High School or Below,75264,$78.00,Personal Auto,Four-Door Car,$343.34
TN90661,Washington,M,High School or Below,83170,$97.00,Personal Auto,Four-Door Car,$344.12
ZU88029,California,M,High School or Below,24314,$235.00,Personal Auto,Luxury SUV,"$1,128.00"
TQ88221,Oregon,M,Master,79751,$63.00,Corporate Auto,Two-Door Car,$392.24
KH34667,Nevada,M,High School or Below,83318,$72.00,Corporate Auto,Four-Door Car,$345.60
HW54198,Oregon,F,Master,26161,$109.00,Personal Auto,Sports Car,$594.44
GZ79662,California,F,Bachelor,30473,$72.00,Corporate Auto,Four-Door Car,$450.08
YA11342,Nevada,M,College,50472,$87.00,Corporate Auto,Four-Door Car,$281.16
ZW18871,Nevada,M,Master,94186,$64.00,Personal Auto,Four-Door Car,$135.34
QZ17137,Arizona,M,High School or Below,47611,$69.00,Corporate Auto,Four-Door Car,$593.65
UV53712,California,M,High School or Below,51249.40841,$103.00,Personal Auto,Four-Door Car,$518.72
SJ43436,Oregon,M,High School or Below,91245,$69.00,Corporate Auto,Four-Door Car,$19.25
VW46878,Arizona,F,High School or Below,45944,$83.00,Personal Auto,Two-Door Car,$182.95
TW91179,California,F,College,59649,$69.00,Personal Auto,Four-Door Car,$167.74
LG19551,Oregon,F,Bachelor,52785,$61.00,Corporate Auto,Two-Door Car,$45.72
AI49712,Oregon,F,High School or Below,59648,$66.00,Personal Auto,Four-Door Car,$316.80
WN14473,Oregon,F,College,93272,$95.00,Corporate Auto,Four-Door Car,$281.11
WH62198,Arizona,M,Bachelor,22134,$72.00,Corporate Auto,Four-Door Car,$445.88
SP85148,Washington,F,High School or Below,51249.40841,$72.00,Personal Auto,Four-Door Car,$345.60
FB49203,Arizona,M,Master,87798,$71.00,Personal Auto,Two-Door Car,$204.45
FF94341,California,M,Bachelor,51249.40841,$63.00,Personal Auto,Four-Door Car,$305.55
TS42594,California,F,Master,43811,$117.00,Personal Auto,Sports Car,$571.14
IL43607,California,F,College,51249.40841,$91.00,Corporate Auto,Two-Door Car,$655.20
FL85008,Nevada,F,Bachelor,92456,$95.00,Special Auto,Four-Door Car,$456.00
AN47199,California,F,High School or Below,59207,$116.00,Personal Auto,Four-Door Car,$556.80
SV28347,California,F,High School or Below,64519,$69.00,Corporate Auto,Four-Door Car,$331.20
IC78105,Oregon,F,High School or Below,11432,$119.00,Personal Auto,SUV,$571.20
RB28630,Nevada,F,College,51249.40841,$80.00,Personal Auto,Two-Door Car,$81.26
KA32645,California,M,High School or Below,32607,$111.00,Corporate Auto,SUV,$532.80
QD73891,Arizona,F,High School or Below,26444,$196.00,Personal Auto,Luxury Car,$940.80
LM58949,Oregon,F,High School or Below,39381,$74.00,Personal Auto,Four-Door Car,$355.20
YG40323,Nevada,M,College,51249.40841,$83.00,Personal Auto,Four-Door Car,$946.35
EP82214,Oregon,M,High School or Below,90217,$66.00,Personal Auto,Four-Door Car,$316.80
EO91797,Oregon,M,High School or Below,24248,$70.00,Personal Auto,Four-Door Car,$336.00
RU50098,Arizona,M,Bachelor,99368,$113.00,Personal Auto,Four-Door Car,$82.43
QW10541,Arizona,F,High School or Below,68189,$82.00,Special Auto,Four-Door Car,$343.12
SB50826,Nevada,F,Master,32370,$130.00,Corporate Auto,SUV,$487.74
XX29952,Arizona,F,Master,34990,$65.00,Personal Auto,Four-Door Car,$42.69
AT93647,California,F,High School or Below,25714,$67.00,Personal Auto,Two-Door Car,$321.60
QP56563,Oregon,M,College,61091,$95.00,Personal Auto,Two-Door Car,$409.87
UF88986,Arizona,M,College,88184,$104.00,Personal Auto,Four-Door Car,$240.18
TY43440,California,F,College,60252,$65.00,Personal Auto,Four-Door Car,$182.44
NJ15094,Oregon,M,College,80985,$67.00,Personal Auto,Four-Door Car,$124.93
MM45334,Washington,F,College,39783,$72.00,Personal Auto,Two-Door Car,$345.60
KH93988,California,M,High School or Below,99845,$110.00,Personal Auto,SUV,$528.00
RY38931,Washington,F,Bachelor,51249.40841,$72.00,Personal Auto,Four-Door Car,$345.60
CV48634,Oregon,F,College,40803,$71.00,Personal Auto,Four-Door Car,$122.91
TN76120,Oregon,F,College,71134,$98.00,Personal Auto,Two-Door Car,$196.37
ZS96174,Arizona,M,Bachelor,36088,$72.00,Personal Auto,Four-Door Car,$345.60
MI62456,Nevada,M,College,29431,$103.00,Personal Auto,SUV,$237.90
DD44177,Washington,M,Bachelor,36088,$72.00,Personal Auto,Four-Door Car,$345.60
NX31380,Oregon,M,College,17937,$65.00,Personal Auto,Two-Door Car,$312.00
KQ43374,Arizona,F,Bachelor,23376,$78.00,Personal Auto,Four-Door Car,$374.40
XA54112,California,F,Doctor,21986,$63.00,Personal Auto,Two-Door Car,$333.70
QB14087,Arizona,F,Bachelor,23032,$89.00,Corporate Auto,Four-Door Car,$427.20
FV42881,Oregon,F,College,32114,$104.00,Corporate Auto,SUV,$445.29
AV76907,California,M,Bachelor,13330,$117.00,Corporate Auto,SUV,$561.60
VM85555,California,F,College,44934,$61.00,Personal Auto,Four-Door Car,$357.93
ZU88113,Oregon,F,College,96137,$73.00,Corporate Auto,Two-Door Car,$67.49
SZ75668,Oregon,F,College,40864,$109.00,Personal Auto,SUV,$166.94
MZ65087,California,F,College,22668,$67.00,Personal Auto,Four-Door Car,$33.72
EL61402,Oregon,M,College,90751,$82.00,Personal Auto,Two-Door Car,$315.83
CJ31839,Oregon,M,College,44186,$64.00,Personal Auto,Four-Door Car,$295.05
XM11175,Oregon,M,College,92678,$70.00,Personal Auto,Four-Door Car,$34.69
LF41085,Arizona,F,Bachelor,74257,$76.00,Personal Auto,Four-Door Car,$214.59
MB19556,California,M,Bachelor,99981,$71.00,Special Auto,Four-Door Car,$204.87
HC74532,Arizona,M,College,51249.40841,$91.00,Personal Auto,Four-Door Car,$655.20
SB66770,Arizona,F,College,19591,$74.00,Personal Auto,Two-Door Car,$95.93
JI25066,California,F,College,29095,$127.00,Personal Auto,SUV,$664.28
PY98958,Oregon,F,Bachelor,51249.40841,$62.00,Corporate Auto,Four-Door Car,$389.75
RA65645,Arizona,M,Master,60880,$119.00,Corporate Auto,Two-Door Car,$109.91
FQ79356,Arizona,F,Bachelor,61785,$61.00,Personal Auto,Two-Door Car,$271.11
TM25808,Oregon,M,Bachelor,44428,$104.00,Special Auto,SUV,$499.20
XO46388,California,M,High School or Below,95697,$107.00,Personal Auto,Sports Car,$178.01
LB81265,California,F,Bachelor,18064,$63.00,Personal Auto,Four-Door Car,$182.96
JR38787,California,M,High School or Below,74720,$70.00,Personal Auto,Two-Door Car,$200.81
KZ22690,California,F,Bachelor,22594,$67.00,Personal Auto,Four-Door Car,$321.60
NY49598,Arizona,F,Bachelor,40987,$73.00,Personal Auto,Four-Door Car,$329.01
KY39767,Nevada,M,High School or Below,24561,$126.00,Personal Auto,SUV,$853.47
YU35386,California,F,College,76456,$83.00,Personal Auto,Four-Door Car,$42.69
TF82172,California,M,College,65828,$62.00,Personal Auto,Four-Door Car,$297.60
ER40041,Oregon,F,College,51249.40841,$68.00,Personal Auto,Four-Door Car,$489.60
MS39869,Arizona,F,Bachelor,63621,$70.00,Personal Auto,Four-Door Car,$444.62
PV77906,Arizona,M,College,10074,$107.00,Corporate Auto,SUV,$109.00
QF21045,Oregon,F,College,78965,$183.00,Personal Auto,Luxury Car,$145.59
HF65914,Nevada,F,College,51249.40841,$68.00,Personal Auto,Four-Door Car,$479.03
AJ58038,Arizona,M,Bachelor,23604,$64.00,Corporate Auto,Two-Door Car,$460.80
ZR88383,Oregon,F,College,99205,$68.00,Personal Auto,Two-Door Car,$323.25
OT49339,Arizona,M,College,51249.40841,$92.00,Personal Auto,Two-Door Car,$441.60
FI74985,California,F,Bachelor,51249.40841,$66.00,Corporate Auto,Four-Door Car,$433.16
JW15301,Nevada,F,College,55350,$67.00,Personal Auto,Four-Door Car,$321.60
PY20159,Oregon,M,College,21052,$111.00,Corporate Auto,SUV,$453.58
NC42524,Oregon,F,High School or Below,51249.40841,$69.00,Personal Auto,Four-Door Car,$496.80
ZG19911,Arizona,M,High School or Below,24664,$69.00,Corporate Auto,Four-Door Car,$496.80
DI89983,Nevada,M,College,45225,$124.00,Corporate Auto,Sports Car,$209.18
IG56214,California,M,College,30430,$86.00,Special Auto,Four-Door Car,$425.66
CA86085,California,F,Bachelor,35149,$64.00,Personal Auto,Two-Door Car,$120.48
UO95739,California,M,Bachelor,16513,$71.00,Personal Auto,Four-Door Car,$340.80
SB64873,Nevada,M,High School or Below,10892,$66.00,Personal Auto,Four-Door Car,$316.80
TE82896,Washington,M,High School or Below,67176,$72.00,Personal Auto,Four-Door Car,$345.60
VY64199,Oregon,M,College,54704,$113.00,Personal Auto,SUV,$468.18
IE82679,Oregon,M,Doctor,25381,$71.00,Personal Auto,Four-Door Car,$340.80
SL70257,Oregon,F,High School or Below,51249.40841,$74.00,Personal Auto,Four-Door Car,$355.20
XJ85947,Oregon,F,Bachelor,18150,$67.00,Corporate Auto,Four-Door Car,$220.30
EF84269,California,M,Bachelor,29735,$69.00,Personal Auto,Four-Door Car,$331.20
NY91328,Nevada,F,College,77156,$73.00,Personal Auto,Four-Door Car,$445.82
AT49447,Oregon,F,College,88782,$78.00,Personal Auto,Four-Door Car,$357.76
BM70908,California,F,College,51489,$139.00,Personal Auto,SUV,$236.74
GM63998,California,F,Bachelor,16972,$125.00,Personal Auto,SUV,$600.00
AR61426,California,M,Bachelor,99359,$95.00,Personal Auto,Two-Door Car,$233.27
CB62406,Arizona,M,College,58289,$62.00,Personal Auto,Two-Door Car,$297.60
WH82416,Oregon,F,Doctor,45173,$268.00,Personal Auto,Luxury Car,"$1,286.40"
UI53874,California,F,Bachelor,93246,$78.00,Personal Auto,Two-Door Car,$41.63
LM44949,Arizona,M,High School or Below,43758,$171.00,Corporate Auto,SUV,"$1,129.93"
JR59597,Oregon,M,Bachelor,75651,$81.00,Personal Auto,Four-Door Car,$375.11
ZS22428,Arizona,F,Doctor,51249.40841,$67.00,Personal Auto,Four-Door Car,$321.60
AZ34845,Oregon,F,Doctor,36938,$70.00,Special Auto,Four-Door Car,$244.80
XZ34917,California,M,Bachelor,50843,$82.00,Personal Auto,Two-Door Car,$393.60
QU20310,California,F,Bachelor,21907,$62.00,Personal Auto,Four-Door Car,$2.96
NQ42020,California,F,Bachelor,77846,$119.00,Personal Auto,Sports Car,$342.47
ZF40143,Washington,M,Bachelor,41043,$72.00,Personal Auto,Four-Door Car,$345.60
GU65780,Arizona,F,High School or Below,97030,$76.00,Corporate Auto,Four-Door Car,$416.64
KY32675,Oregon,M,High School or Below,80864,$182.00,Personal Auto,Luxury SUV,$618.21
ZX35838,Nevada,F,College,48197,$106.00,Personal Auto,Four-Door Car,$508.80
LU42720,California,M,Doctor,70837,$73.00,Personal Auto,Four-Door Car,$362.74
FB25242,Arizona,M,High School or Below,85297,$93.00,Special Auto,Two-Door Car,$620.01
RW51650,Oregon,F,Master,70177,$115.00,Personal Auto,Four-Door Car,$225.52
XX94684,Nevada,M,College,52499,$138.00,Personal Auto,SUV,"$1,171.54"
AH99727,Oregon,M,College,63143,$71.00,Corporate Auto,Four-Door Car,$340.80
NZ85858,Oregon,M,Bachelor,97361,$73.00,Personal Auto,Four-Door Car,$350.40
JU19953,Nevada,M,High School or Below,50052,$130.00,Personal Auto,Sports Car,$624.00
LC33025,Arizona,F,Bachelor,11612,$71.00,Personal Auto,Four-Door Car,$340.80
BV86143,Arizona,F,High School or Below,78115,$65.00,Personal Auto,Four-Door Car,$255.45
AY88788,California,F,Master,81947,$71.00,Personal Auto,Two-Door Car,$203.99
OJ33945,Oregon,M,College,44698,$211.00,Personal Auto,Luxury Car,"$1,012.80"
LO84523,California,F,High School or Below,26876,$66.00,Personal Auto,Four-Door Car,$219.21
HZ25580,Oregon,F,College,69841,$192.00,Personal Auto,Luxury SUV,$878.81
AR96516,Oregon,F,High School or Below,97768,$72.00,Personal Auto,Two-Door Car,$151.84
JP69864,Oregon,M,High School or Below,51249.40841,$187.00,Personal Auto,Luxury Car,"$1,588.68"
DL26809,Washington,F,High School or Below,39062,$61.00,Corporate Auto,Two-Door Car,$346.99
MV69686,Oregon,F,Bachelor,50217,$74.00,Personal Auto,Two-Door Car,$355.20
SC95565,Washington,F,Bachelor,24910,$63.00,Personal Auto,Four-Door Car,$347.86
RL31641,Nevada,M,College,51249.40841,$68.00,Personal Auto,Two-Door Car,$489.60
OH83248,Oregon,F,Doctor,38500,$99.00,Corporate Auto,Four-Door Car,$423.29
DB28979,Nevada,F,High School or Below,62018,$71.00,Personal Auto,Two-Door Car,$293.87
ZS32263,Oregon,F,College,51249.40841,$65.00,Personal Auto,Two-Door Car,$468.00
IY59173,California,M,Master,57394,$106.00,Personal Auto,Four-Door Car,$316.49
KL17620,California,M,Bachelor,23530,$65.00,Corporate Auto,Two-Door Car,$312.00
CP28581,California,F,High School or Below,48887,$95.00,Personal Auto,Four-Door Car,$456.00
QR15592,Oregon,F,Master,68867,$129.00,Personal Auto,SUV,$619.20
RI85578,California,F,College,12062,$63.00,Corporate Auto,Four-Door Car,$302.40
TG68823,Arizona,M,College,59230,$107.00,Personal Auto,SUV,$245.08
WO78310,Arizona,F,Bachelor,59586,$72.00,Personal Auto,Four-Door Car,$91.20
SC78905,Washington,F,Bachelor,79699,$65.00,Personal Auto,Two-Door Car,$348.83
EL88957,Arizona,F,Bachelor,25134,$67.00,Personal Auto,Four-Door Car,$321.60
SS54050,Oregon,F,College,51249.40841,$61.00,Personal Auto,Four-Door Car,$292.80
ZV99487,Oregon,F,College,51249.40841,$61.00,Personal Auto,Four-Door Car,$292.80
XI51746,California,M,College,51249.40841,$100.00,Personal Auto,SUV,$720.00
KG85675,California,M,Bachelor,44901,$70.00,Personal Auto,Four-Door Car,$460.81
KK64803,Arizona,F,Bachelor,51249.40841,$93.00,Personal Auto,Four-Door Car,$149.27
OM80593,Oregon,F,Bachelor,28463,$113.00,Personal Auto,SUV,$324.32
RL59810,Nevada,F,Bachelor,13037,$124.00,Personal Auto,SUV,$839.35
QQ53360,California,M,High School or Below,82320,$99.00,Personal Auto,Four-Door Car,$475.20
WR76339,California,F,Bachelor,51249.40841,$104.00,Personal Auto,SUV,$499.20
BA40043,Oregon,F,College,78460,$64.00,Personal Auto,Four-Door Car,$203.57
MK52197,Nevada,M,College,51249.40841,$92.00,Personal Auto,Two-Door Car,$657.29
SV48204,California,M,College,46922,$64.00,Corporate Auto,Two-Door Car,$403.39
RJ79502,California,M,College,60689,$74.00,Corporate Auto,Four-Door Car,$5.75
LY14355,Nevada,F,Master,51249.40841,$71.00,Personal Auto,Four-Door Car,$340.80
NL32558,Oregon,F,College,61108,$89.00,Personal Auto,Four-Door Car,$49.45
CP92616,Arizona,M,Bachelor,98003,$107.00,Personal Auto,SUV,$449.41
BP28492,Washington,F,High School or Below,73847,$73.00,Personal Auto,Two-Door Car,$350.40
MX28412,Arizona,F,High School or Below,22081,$84.00,Personal Auto,Two-Door Car,$451.67
DT99586,Nevada,M,High School or Below,83006,$235.00,Personal Auto,Luxury SUV,"$1,065.05"
IC41932,Arizona,F,College,38713,$66.00,Corporate Auto,Four-Door Car,$316.80
DA35744,Oregon,F,College,28700,$68.00,Personal Auto,Four-Door Car,$326.40
GU96042,California,F,Master,61552,$115.00,Personal Auto,SUV,$12.25
UW98698,Nevada,M,College,56718,$113.00,Personal Auto,SUV,$542.40
SF32458,Oregon,M,Doctor,66776,$71.00,Corporate Auto,Four-Door Car,$131.81
OM85313,California,M,High School or Below,58268,$67.00,Corporate Auto,Two-Door Car,$228.64
MH81246,California,M,College,51249.40841,$68.00,Personal Auto,Four-Door Car,$542.02
OH99089,California,M,Doctor,12608,$66.00,Personal Auto,Four-Door Car,$214.87
TG57800,California,M,Master,63499,$73.00,Personal Auto,Four-Door Car,$278.96
GX19342,Oregon,M,High School or Below,36247,$96.00,Corporate Auto,Four-Door Car,$329.52
XE39286,California,F,Master,30228,$73.00,Personal Auto,Four-Door Car,$163.35
JA93297,Oregon,F,College,51249.40841,$74.00,Personal Auto,Two-Door Car,$501.47
II37789,California,F,High School or Below,51249.40841,$116.00,Personal Auto,Four-Door Car,"$1,193.12"
IC32996,Arizona,F,Bachelor,99364,$121.00,Personal Auto,Sports Car,$580.80
LO67195,California,M,Bachelor,23665,$67.00,Personal Auto,Four-Door Car,$404.82
PG93638,Arizona,F,College,51249.40841,$94.00,Corporate Auto,Four-Door Car,$807.17
OZ41737,Oregon,M,High School or Below,69247,$61.00,Corporate Auto,Two-Door Car,$226.52
OY66019,Arizona,F,College,56047,$92.00,Corporate Auto,Four-Door Car,$82.73
CH73843,Oregon,M,College,28919,$73.00,Personal Auto,Two-Door Car,$207.83
XT93203,Oregon,F,Doctor,51249.40841,$70.00,Personal Auto,Four-Door Car,$223.17
OR85652,Oregon,F,College,51249.40841,$83.00,Personal Auto,Four-Door Car,$254.14
LR10110,Arizona,M,High School or Below,69900,$64.00,Personal Auto,Two-Door Car,$33.97
XK11432,California,M,High School or Below,55687,$276.00,Personal Auto,Luxury SUV,"$1,324.80"
OX24868,Oregon,F,Bachelor,78294,$92.00,Personal Auto,Four-Door Car,$181.15
EZ74530,Washington,F,Bachelor,51249.40841,$73.00,Corporate Auto,Four-Door Car,$350.40
HP46467,Arizona,M,Bachelor,51249.40841,$62.00,Personal Auto,Two-Door Car,$297.60
KP54476,California,F,High School or Below,51249.40841,$168.00,Personal Auto,SUV,"$1,476.67"
AI47152,Nevada,M,High School or Below,51249.40841,$104.00,Personal Auto,Sports Car,$748.80
BU15334,Oregon,F,College,21385,$127.00,Corporate Auto,SUV,$609.60
GD59796,California,M,Master,87128,$97.00,Personal Auto,Two-Door Car,$495.61
OX59701,Nevada,F,College,35434,$66.00,Personal Auto,Four-Door Car,$297.05
OD63728,California,F,Master,29462,$107.00,Corporate Auto,SUV,$513.60
JC38573,Nevada,F,College,53243,$102.00,Personal Auto,Four-Door Car,$489.60
