File,Customer,ST,GENDER,Education,Customer Lifetime Value,Income,Monthly Premium Auto,Number of Open Complaints,Policy Type,Vehicle Class,Total Claim Amount
file1.csv,ZQ59828,California,M,High School or Below,422263.12%,74585,106.0,1/0/00,Personal Auto,SUV,218.598065
file1.csv,NZ15548,Oregon,M,Bachelor,402381.44%,41833,103.0,1/0/00,Personal Auto,Four-Door Car,643.826716
file1.csv,XK61304,California,F,College,529715.18%,23908,70.0,1/0/00,Personal Auto,Four-Door Car,336
file1.csv,EJ44139,Oregon,M,Bachelor,2142363.72%,0,65.0,1/0/00,Personal Auto,Two-Door Car,312
file1.csv,CM94425,Arizona,M,Bachelor,441620.62%,61953,113.0,1/0/00,Personal Auto,SUV,497.047297
file1.csv,OV54878,California,M,Bachelor,463903.52%,0,142.0,1/0/00,Corporate Auto,SUV,1022.4
file1.csv,JF57282,Nevada,M,Bachelor,486354.46%,0,137.0,1/0/00,Personal Auto,SUV,657.6
file1.csv,MY37953,Arizona,F,Bachelor,2583090.98%,73760,107.0,1/1/00,Personal Auto,Sports Car,230.245772
file1.csv,XP64922,Oregon,F,College,297431.49%,23333,74.0,1/0/00,Corporate Auto,Four-Door Car,5.622751
file1.csv,WL65572,California,M,College,206445.88%,0,61.0,1/0/00,Personal Auto,Four-Door Car,292.8
file1.csv,LN50325,Arizona,F,High School or Below,1006460.83%,20440,128.0,1/2/00,Corporate Auto,Sports Car,614.4
file1.csv,HJ15383,Washington,M,Master,803240.19%,27658,68.0,1/0/00,Personal Auto,Four-Door Car,160.07526
file1.csv,KH59823,California,M,College,548921.41%,50943,139.0,1/0/00,Special Auto,SUV,667.2
file1.csv,YM79169,California,M,Bachelor,261275.67%,19003,71.0,1/0/00,Personal Auto,Two-Door Car,34.651305
file1.csv,DR38127,California,M,College,857346.39%,46703,108.0,1/0/00,Personal Auto,Four-Door Car,678.100487
file1.csv,PU42145,California,M,Bachelor,2412750.40%,14072,71.0,1/0/00,Personal Auto,Four-Door Car,511.2
file1.csv,KM33477,Oregon,M,College,855038.66%,21733,73.0,1/0/00,Corporate Auto,Four-Door Car,525.6
file1.csv,RI53167,Arizona,M,Bachelor,230864.80%,20811,61.0,1/0/00,Personal Auto,Four-Door Car,292.8
file1.csv,OF77789,Arizona,F,High School or Below,425462.07%,11904,61.0,1/2/00,Personal Auto,Two-Door Car,292.8
file1.csv,YB33445,Oregon,F,College,898285.04%,43490,114.0,1/4/00,Corporate Auto,SUV,174.588413
file1.csv,BA17836,California,M,High School or Below,786816.60%,57340,67.0,1/0/00,Corporate Auto,Four-Door Car,159.391681
file1.csv,JS43228,California,M,College,770424.87%,49088,97.0,1/0/00,Corporate Auto,Four-Door Car,698.4
file1.csv,BB11622,Nevada,M,Master,1055217.00%,47761,131.0,1/0/00,Personal Auto,SUV,232.711071
file1.csv,HQ70429,Washington,F,College,1604510.95%,0,65.0,1/0/00,Personal Auto,Two-Door Car,163.046956
file1.csv,WK88044,Arizona,M,Bachelor,873783.75%,61281,110.0,1/0/00,Personal Auto,SUV,79.865605
file1.csv,LA80525,Nevada,M,Bachelor,545489.07%,0,82.0,1/1/00,Corporate Auto,Two-Door Car,393.6
file1.csv,EH16250,Arizona,M,Bachelor,770528.33%,25290,66.0,1/0/00,Personal Auto,Four-Door Car,382.085897
file1.csv,PU41872,Arizona,F,High School or Below,703926.24%,24239,88.0,1/0/00,Personal Auto,Four-Door Car,48.348319
file1.csv,HB85743,California,M,Bachelor,883808.56%,82664,114.0,1/3/00,Personal Auto,SUV,133.425609
file1.csv,MM71959,Arizona,M,Bachelor,873352.73%,83210,110.0,1/0/00,Personal Auto,Sports Car,528
file1.csv,MB83663,Oregon,F,Bachelor,959747.48%,38736,81.0,1/0/00,Personal Auto,Two-Door Car,561.414794
file1.csv,KR43119,California,M,College,450666.02%,0,66.0,1/0/00,Personal Auto,Four-Door Car,316.8
file1.csv,KH24214,Oregon,M,College,1785797.23%,55437,64.0,1/1/00,Personal Auto,Four-Door Car,445.287788
file1.csv,AC40767,Washington,M,Bachelor,249780.82%,68041,6464.0,1/0/00,Personal Auto,Two-Door Car,165.570243
file1.csv,HP55391,Oregon,M,Master,542613.62%,0,71.0,1/0/00,Corporate Auto,Four-Door Car,407.99684
file1.csv,EG62398,California,F,High School or Below,799814.38%,29066,100.0,1/0/00,Personal Auto,SUV,844.229478
file1.csv,VS19949,Nevada,M,Bachelor,289762.07%,54337,72.0,1/0/00,Personal Auto,Four-Door Car,345.6
file1.csv,AM92343,Oregon,F,High School or Below,1159950.22%,67616,96.0,1/0/00,Personal Auto,Four-Door Car,340.306584
file1.csv,GI68556,California,F,Bachelor,1514793.06%,41082,63.0,1/0/00,Personal Auto,Two-Door Car,106.647493
file1.csv,JT11876,Washington,F,High School or Below,543576.78%,0,10202.0,1/0/00,Personal Auto,Four-Door Car,626.116259
file1.csv,XR64251,Nevada,F,Master,272535.64%,36650,69.0,1/1/00,Personal Auto,Four-Door Car,56.60333
file1.csv,MK34957,Oregon,F,College,1329771.23%,50631,112.0,1/4/00,Special Auto,SUV,784.65781
file1.csv,GP18756,California,M,College,992704.97%,19592,92.0,1/0/00,Personal Auto,Four-Door Car,441.6
file1.csv,AP23850,Washington,F,High School or Below,1777154.90%,0,114.0,1/0/00,Personal Auto,Two-Door Car,547.2
file1.csv,KQ65521,Arizona,F,College,1826927.02%,55761,115.0,1/0/00,Personal Auto,Sports Car,86.27772
file1.csv,EJ19449,California,F,College,272221.07%,17576,71.0,1/0/00,Special Auto,Four-Door Car,398.502948
file1.csv,QB70027,California,F,Bachelor,708321.24%,41449,89.0,1/0/00,Personal Auto,Four-Door Car,63.516572
file1.csv,QW47320,California,F,Bachelor,1017971.70%,14290,271.0,1/0/00,Personal Auto,Luxury SUV,1300.8
file1.csv,KH64733,Nevada,F,College,588950.91%,62007,73.0,1/0/00,Personal Auto,Four-Door Car,120.015609
file1.csv,ON59472,Arizona,M,High School or Below,1577139.34%,21921,206.0,1/0/00,Corporate Auto,Luxury SUV,1254.137899
file1.csv,HP94242,Arizona,F,Bachelor,528817.33%,42621,66.0,1/0/00,Personal Auto,Four-Door Car,316.8
file1.csv,RV15398,Oregon,M,College,2758055.40%,0,87.0,1/1/00,Personal Auto,Four-Door Car,417.6
file1.csv,EA25683,Washington,M,High School or Below,777853.23%,63786,196.0,1/0/00,Corporate Auto,Luxury SUV,798.002689
file1.csv,PW73754,California,F,High School or Below,734186.13%,0,104.0,1/3/00,Personal Auto,Sports Car,82.041684
file1.csv,MC71942,California,F,High School or Below,791919.70%,82877,99.0,1/1/00,Personal Auto,Two-Door Car,22.819088
file1.csv,OX72195,Arizona,M,College,216387.02%,0,63.0,1/0/00,Corporate Auto,Two-Door Car,302.4
file1.csv,YQ99152,Nevada,M,High School or Below,978780.88%,10475,88.0,1/1/00,Personal Auto,Two-Door Car,422.4
file1.csv,KI19439,Oregon,F,High School or Below,520764.08%,21952,66.0,1/0/00,Personal Auto,Four-Door Car,316.8
file1.csv,PM76175,Oregon,F,Bachelor,2114727.72%,49721,132.0,1/0/00,Corporate Auto,Sports Car,639.971388
file1.csv,US45383,California,M,College,1228076.66%,88340,102.0,1/0/00,Personal Auto,Two-Door Car,489.6
file1.csv,GT38956,California,F,College,244139.42%,0,65.0,1/0/00,Personal Auto,Four-Door Car,312
file1.csv,SN41301,Oregon,M,Bachelor,653556.06%,0,65.0,1/0/00,Corporate Auto,Four-Door Car,468
file1.csv,BE62503,Washington,F,College,920659.83%,24589,82.0,1/0/00,Personal Auto,Two-Door Car,511.497882
file1.csv,PA16884,California,F,Bachelor,411858.86%,69379,103.0,1/0/00,Personal Auto,Two-Door Car,494.4
file1.csv,NC58480,Nevada,F,Bachelor,483820.90%,73769,61.0,1/2/00,Personal Auto,Four-Door Car,239.540223
file1.csv,NS39326,California,F,College,462554.81%,66670,114.0,1/0/00,Personal Auto,SUV,518.180364
file1.csv,PN18507,Arizona,M,Bachelor,1404210.30%,88854,118.0,1/0/00,Personal Auto,Two-Door Car,715.252366
file1.csv,EK91340,Oregon,M,Bachelor,754661.35%,31266,193.0,1/0/00,Corporate Auto,Luxury Car,926.4
file1.csv,JY16280,California,F,High School or Below,251459.20%,43860,65.0,1/0/00,Personal Auto,Four-Door Car,156.124914
file1.csv,ZW71731,California,M,Bachelor,517035.84%,89284,133.0,1/2/00,Corporate Auto,SUV,402.070719
file1.csv,ZC24631,Oregon,M,College,1391737.72%,67267,89.0,1/0/00,Corporate Auto,Four-Door Car,94.814032
file1.csv,YR34689,California,F,High School or Below,1131813.08%,79270,95.0,1/3/00,Personal Auto,Four-Door Car,456
file1.csv,RT65829,Oregon,M,Bachelor,427636.36%,36692,109.0,1/1/00,Personal Auto,Four-Door Car,523.2
file1.csv,BZ12077,Oregon,F,High School or Below,432224.03%,0,119.0,1/0/00,Personal Auto,SUV,571.2
file1.csv,WM65373,California,F,College,800230.83%,0,107.0,1/0/00,Corporate Auto,SUV,513.6
file1.csv,NH35059,Nevada,M,College,388545.64%,0,105.0,1/0/00,Corporate Auto,Four-Door Car,504
file1.csv,QD38160,Oregon,M,College,447177.82%,0,135.0,1/0/00,Personal Auto,SUV,972
file1.csv,BM15160,California,F,High School or Below,849635.28%,44624,71.0,1/1/00,Special Auto,Four-Door Car,73.883044
file1.csv,VY79030,Arizona,F,College,2250088.35%,0,71.0,1/0/00,Corporate Auto,Four-Door Car,340.8
file1.csv,EV19512,Nevada,F,Master,1630196.76%,19614,85.0,1/0/00,Personal Auto,Two-Door Car,574.024018
file1.csv,TE13577,Oregon,F,College,231973.59%,0,64.0,1/0/00,Personal Auto,Four-Door Car,632.715382
file1.csv,WY97929,Arizona,M,College,871704.98%,83846,74.0,1/3/00,Special Auto,Four-Door Car,355.2
file1.csv,YG20683,Washington,M,College,286011.17%,51159,72.0,1/0/00,Personal Auto,Four-Door Car,4.238626
file1.csv,FK75497,California,M,College,245340.83%,83772,62.0,1/0/00,Personal Auto,Two-Door Car,42.248087
file1.csv,NE60110,Arizona,M,College,598977.39%,66839,154.0,1/0/00,Personal Auto,Sports Car,739.2
file1.csv,TN36521,Arizona,F,College,2498022.55%,88440,70.0,1/0/00,Personal Auto,Two-Door Car,27.145151
file1.csv,HG33568,Arizona,F,Master,748263.95%,25666,63.0,1/2/00,Personal Auto,Four-Door Car,270.002766
file1.csv,TW17878,Oregon,F,High School or Below,245757.60%,52926,61.0,1/0/00,Personal Auto,Four-Door Car,292.8
file1.csv,ZO83562,Nevada,F,Bachelor,237974.12%,0,67.0,1/0/00,Personal Auto,Four-Door Car,494.946438
file1.csv,CH97539,Washington,F,Bachelor,828696.44%,40001,70.0,1/0/00,Personal Auto,Four-Door Car,142.567008
file1.csv,CV29889,California,M,College,239391.54%,0,70.0,1/0/00,Personal Auto,Four-Door Car,425.266308
file1.csv,MO33320,Oregon,M,College,465715.95%,18024,65.0,1/0/00,Personal Auto,Two-Door Car,312
file1.csv,QZ81258,Oregon,F,College,1319792.89%,0,68.0,1/3/00,Personal Auto,Four-Door Car,326.4
file1.csv,NY56352,Oregon,F,Bachelor,280391.67%,23220,74.0,1/0/00,Personal Auto,Four-Door Car,251.334247
file1.csv,EA27048,California,F,High School or Below,864650.41%,64125,108.0,1/0/00,Personal Auto,SUV,369.818708
file1.csv,UT38865,Oregon,F,College,742587.06%,58042,62.0,1/0/00,Corporate Auto,Four-Door Car,161.419528
file1.csv,QC89139,Oregon,F,High School or Below,452873.74%,90034,112.0,1/0/00,Corporate Auto,SUV,537.6
file1.csv,LA14484,Nevada,M,High School or Below,222707.28%,27972,61.0,1/0/00,Special Auto,Four-Door Car,292.8
file1.csv,HN57556,California,F,High School or Below,729294.88%,0,65.0,1/0/00,Personal Auto,Four-Door Car,312
file1.csv,CV31235,Arizona,M,Bachelor,318435.52%,50989,80.0,1/0/00,Corporate Auto,Four-Door Car,255.999709
file1.csv,WR45726,Arizona,F,Bachelor,1131520.37%,11885,101.0,1/0/00,Special Auto,Four-Door Car,484.8
file1.csv,LB25094,California,F,Bachelor,253070.51%,89451,63.0,1/0/00,Special Auto,Four-Door Car,61.769564
file1.csv,KW56110,Oregon,M,Bachelor,1836155.53%,0,182.0,1/0/00,Personal Auto,Luxury Car,1310.4
file1.csv,XO36233,Washington,M,Bachelor,864153.00%,78904,109.0,1/0/00,Personal Auto,SUV,250.001424
file1.csv,ZX86243,Arizona,M,Doctor,327853.19%,70247,83.0,1/1/00,Personal Auto,Four-Door Car,141.799422
file1.csv,DW29763,Arizona,M,High School or Below,527198.21%,32653,67.0,1/0/00,Personal Auto,Two-Door Car,321.6
file1.csv,CT83377,Washington,M,High School or Below,376363.77%,93595,97.0,1/4/00,Special Auto,Four-Door Car,49.797016
file1.csv,OQ90898,California,M,Master,1395556.96%,90279,115.0,1/0/00,Personal Auto,SUV,372.175592
file1.csv,GO77248,Oregon,F,College,500152.75%,0,72.0,1/0/00,Personal Auto,Four-Door Car,542.14385
file1.csv,QW33258,California,M,Bachelor,708283.04%,53310,189.0,1/3/00,Personal Auto,Luxury Car,1360.8
file1.csv,OU79745,California,M,College,761948.28%,0,105.0,1/0/00,Personal Auto,Four-Door Car,504
file1.csv,VZ79886,Oregon,F,Bachelor,1255088.20%,22234,160.0,1/0/00,Personal Auto,SUV,768
file1.csv,FI92440,Washington,F,High School or Below,3219660.04%,91375,99.0,1/0/00,Personal Auto,Two-Door Car,72.632934
file1.csv,YG85980,Nevada,F,High School or Below,679377.41%,22250,86.0,1/0/00,Personal Auto,Two-Door Car,720.601429
file1.csv,QM74621,Oregon,M,Bachelor,527231.97%,0,80.0,1/0/00,Personal Auto,Four-Door Car,576
file1.csv,EI71732,Oregon,F,Doctor,626534.33%,0,84.0,1/1/00,Personal Auto,Four-Door Car,481.025786
file1.csv,VN79010,California,F,High School or Below,854758.61%,51179,71.0,1/0/00,Corporate Auto,Four-Door Car,466.176731
file1.csv,FI61723,California,M,Bachelor,278742.37%,38667,72.0,1/0/00,Personal Auto,Four-Door Car,159.266473
file1.csv,OH55411,California,F,Master,462680.11%,79487,114.0,1/0/00,Corporate Auto,SUV,547.2
file1.csv,TF10720,Nevada,F,Doctor,866336.40%,67763,107.0,1/2/00,Personal Auto,Four-Door Car,41.283167
file1.csv,NW30838,Nevada,M,High School or Below,387222.22%,0,62.0,1/2/00,Corporate Auto,Four-Door Car,503.808329
file1.csv,CB58476,Oregon,F,College,517081.15%,0,71.0,1/0/00,Corporate Auto,Four-Door Car,859.599411
file1.csv,WI69346,California,F,Master,896028.02%,71943,112.0,1/0/00,Corporate Auto,SUV,305.653785
file1.csv,FS76657,Oregon,F,College,547183.43%,53526,68.0,1/0/00,Personal Auto,Four-Door Car,278.902846
file1.csv,YX89016,Oregon,M,College,3493100.17%,35005,295.0,1/0/00,Personal Auto,Luxury Car,1416
file1.csv,PK28821,California,M,College,262039.23%,24721,67.0,1/0/00,Personal Auto,Four-Door Car,139.963594
file1.csv,MB51200,Washington,M,College,1906949.95%,0,102.0,1/2/00,Personal Auto,Four-Door Car,734.4
file1.csv,XG44587,Arizona,M,Master,575744.23%,88997,72.0,1/0/00,Personal Auto,Four-Door Car,174.041566
file1.csv,FG91922,Arizona,M,Master,4022401.36%,48587,111.0,1/0/00,Personal Auto,SUV,532.8
file1.csv,OM99303,Arizona,F,High School or Below,270148.83%,76310,67.0,1/0/00,Personal Auto,Two-Door Car,321.6
file1.csv,RV67546,California,M,Bachelor,371243.05%,73205,92.0,1/0/00,Personal Auto,Four-Door Car,37.299865
file1.csv,UJ79253,Oregon,F,College,2185084.00%,51056,78.0,1/0/00,Personal Auto,Four-Door Car,95.816516
file1.csv,PN98247,California,M,College,784016.58%,58414,210.0,1/2/00,Personal Auto,Luxury SUV,1008
file1.csv,IB67546,California,F,Bachelor,823703.79%,23940,107.0,1/0/00,Personal Auto,SUV,513.6
file1.csv,OE19087,California,F,High School or Below,224347.39%,0,62.0,1/0/00,Personal Auto,Four-Door Car,446.4
file1.csv,CM95716,California,M,Bachelor,843446.41%,44216,71.0,1/0/00,Personal Auto,Four-Door Car,72.205362
file1.csv,MW62634,California,M,High School or Below,222707.28%,27972,61.0,1/0/00,Corporate Auto,Four-Door Car,292.8
file1.csv,QW67581,Arizona,F,High School or Below,517002.60%,0,69.0,1/0/00,Personal Auto,Four-Door Car,331.2
file1.csv,SN16059,California,F,Master,264144.61%,29305,66.0,1/0/00,Personal Auto,Four-Door Car,475.2
file1.csv,OE51254,California,F,College,279068.30%,53882,69.0,1/0/00,Personal Auto,Four-Door Car,331.2
file1.csv,RM42344,Oregon,M,College,274512.98%,91757,69.0,1/1/00,Personal Auto,Four-Door Car,331.2
file1.csv,GB35238,California,F,Bachelor,757953.27%,33906,64.0,1/0/00,Personal Auto,Two-Door Car,401.592109
file1.csv,ML82674,Oregon,M,Bachelor,1097878.03%,68158,139.0,1/1/00,Personal Auto,SUV,253.183568
file1.csv,EI85244,California,M,College,825506.01%,0,134.0,1/3/00,Personal Auto,SUV,643.2
file1.csv,DE28132,Oregon,M,College,474773.46%,42165,123.0,1/0/00,Corporate Auto,SUV,799.673766
file1.csv,TV25678,Washington,M,College,354090.43%,0,101.0,1/0/00,Personal Auto,SUV,727.2
file1.csv,TY26512,California,M,Doctor,343613.43%,30817,88.0,1/0/00,Personal Auto,Four-Door Car,91.834668
file1.csv,OB69153,California,M,Bachelor,258218.53%,68074,65.0,1/0/00,Personal Auto,Four-Door Car,27.987867
file1.csv,QZ77637,Washington,F,College,1166509.78%,84978,35353.0,1/1/00,Corporate Auto,Four-Door Car,166.77296
file1.csv,XN41715,California,F,Master,739628.37%,71135,92.0,1/1/00,Personal Auto,Four-Door Car,270.563995
file1.csv,QR15857,California,F,College,433079.98%,0,61.0,1/0/00,Personal Auto,Two-Door Car,292.8
file1.csv,FL69363,Oregon,M,Master,907576.82%,37722,116.0,1/0/00,Personal Auto,Sports Car,158.077504
file1.csv,IS30295,Arizona,F,Bachelor,1463545.16%,0,139.0,1/0/00,Personal Auto,SUV,667.2
file1.csv,WA25797,Washington,M,High School or Below,856476.82%,95697,107.0,1/0/00,Personal Auto,Sports Car,178.006524
file1.csv,NL59519,California,F,College,1156568.75%,64642,96.0,1/0/00,Personal Auto,Four-Door Car,404.265696
file1.csv,ZU93025,Oregon,F,College,277104.50%,50071,71.0,1/0/00,Personal Auto,Two-Door Car,18.918935
file1.csv,DK94262,Oregon,M,High School or Below,850712.88%,46754,106.0,1/1/00,Personal Auto,SUV,513.818403
file1.csv,UQ30615,California,M,College,758211.38%,64801,64.0,1/0/00,Corporate Auto,Four-Door Car,268.471802
file1.csv,OR40060,Arizona,M,Bachelor,332309.25%,70410,83.0,1/0/00,Personal Auto,Four-Door Car,131.828507
file1.csv,DK32872,Nevada,F,High School or Below,523433.17%,66957,131.0,1/1/00,Personal Auto,SUV,628.8
file1.csv,FA46418,Nevada,F,High School or Below,2470959.96%,24213,78.0,1/1/00,Personal Auto,Four-Door Car,374.4
file1.csv,ER19995,Washington,F,College,1778627.78%,99790,6464.0,1/0/00,Personal Auto,Four-Door Car,178.986788
file1.csv,KI75855,Oregon,M,Master,255122.67%,79751,63.0,1/0/00,Personal Auto,Two-Door Car,392.235698
file1.csv,ND41876,Arizona,M,High School or Below,724771.37%,86122,182.0,1/1/00,Personal Auto,Luxury SUV,873.6
file1.csv,PN21042,Arizona,M,Bachelor,453884.78%,82297,116.0,1/0/00,Personal Auto,Sports Car,0.382107
file1.csv,GJ43254,Washington,M,College,3164210.46%,89057,98.0,1/0/00,Corporate Auto,Two-Door Car,187.363583
file1.csv,AL46984,California,M,High School or Below,873042.20%,43259,73.0,1/0/00,Personal Auto,Four-Door Car,350.4
file1.csv,JP58047,Oregon,M,College,833273.06%,0,79.0,1/0/00,Personal Auto,Four-Door Car,379.2
file1.csv,ZE85014,California,M,College,235774.70%,25064,62.0,1/0/00,Personal Auto,Four-Door Car,297.6
file1.csv,KU88219,Arizona,M,Master,463716.40%,25816,119.0,1/0/00,Personal Auto,Sports Car,571.2
file1.csv,UU98729,California,M,Bachelor,535719.27%,0,73.0,1/0/00,Personal Auto,Four-Door Car,350.853987
file1.csv,WS82822,Oregon,F,College,539197.10%,41662,69.0,1/0/00,Corporate Auto,Four-Door Car,217.973168
file1.csv,YB49933,Arizona,M,Bachelor,369414.05%,96170,92.0,1/0/00,Personal Auto,Four-Door Car,441.6
file1.csv,XC16387,Arizona,F,High School or Below,504041.24%,46072,64.0,1/0/00,Personal Auto,Four-Door Car,25.934064
file1.csv,XJ96748,Arizona,F,High School or Below,2749542.19%,37931,99.0,1/0/00,Personal Auto,Four-Door Car,475.2
file1.csv,TM98684,Oregon,M,High School or Below,484228.50%,35127,62.0,1/0/00,Personal Auto,Four-Door Car,297.6
file1.csv,AY18433,Washington,F,High School or Below,2738281.89%,45473,76.0,1/0/00,Special Auto,Two-Door Car,188.938397
file1.csv,DM74502,Nevada,F,College,522710.19%,93087,131.0,1/3/00,Corporate Auto,Sports Car,628.8
file1.csv,FT56968,Arizona,M,High School or Below,259009.60%,22398,67.0,1/2/00,Personal Auto,Four-Door Car,321.6
file1.csv,OX36896,California,M,High School or Below,1053607.80%,92983,87.0,1/1/00,Corporate Auto,Four-Door Car,153.205591
file1.csv,BZ65376,Arizona,M,Bachelor,858127.87%,27689,239.0,1/2/00,Personal Auto,Luxury SUV,2893.239678
file1.csv,LN34660,California,F,College,946311.33%,69654,118.0,1/0/00,Corporate Auto,SUV,629.532731
file1.csv,JC29295,California,F,Bachelor,1344100.64%,80744,111.0,1/0/00,Personal Auto,SUV,361.284757
file1.csv,KJ87930,California,F,Bachelor,388650.48%,0,112.0,1/0/00,Corporate Auto,SUV,1185.988301
file1.csv,XT36360,Arizona,F,High School or Below,678489.37%,0,64.0,1/1/00,Personal Auto,Four-Door Car,460.8
file1.csv,IX35050,Arizona,M,Bachelor,2359468.02%,76358,66.0,1/0/00,Special Auto,Four-Door Car,86.461582
file1.csv,UN97379,Oregon,M,Bachelor,253862.63%,18608,71.0,1/0/00,Corporate Auto,Four-Door Car,340.8
file1.csv,MR57294,California,M,High School or Below,563994.20%,73168,70.0,1/0/00,Personal Auto,Four-Door Car,425.800112
file1.csv,UG79499,Washington,M,Bachelor,1168137.43%,70930,99.0,1/0/00,Personal Auto,Four-Door Car,190.43446
file1.csv,UA50747,Washington,F,High School or Below,2599775.00%,62262,72.0,1/0/00,Corporate Auto,Four-Door Car,193.505325
file1.csv,GL20444,Nevada,F,Master,1377836.93%,91474,113.0,1/0/00,Corporate Auto,Two-Door Car,24.087774
file1.csv,SP58110,California,F,Bachelor,492318.17%,61469,63.0,1/5/00,Personal Auto,Four-Door Car,302.4
file1.csv,XM91635,Arizona,F,High School or Below,227233.54%,16618,62.0,1/0/00,Special Auto,Four-Door Car,219.288706
file1.csv,TV82603,California,F,Bachelor,1489539.80%,48081,188.0,1/0/00,Personal Auto,Luxury SUV,881.360959
file1.csv,BB82067,Oregon,M,Doctor,975604.50%,67632,121.0,1/0/00,Personal Auto,Sports Car,26.951627
file1.csv,JP94676,Oregon,F,Bachelor,942297.41%,34115,119.0,1/0/00,Personal Auto,SUV,466.122541
file1.csv,VU53417,Arizona,M,High School or Below,383735.76%,23051,99.0,1/0/00,Personal Auto,Two-Door Car,475.2
file1.csv,IW54795,California,M,College,1095213.19%,23748,99.0,1/0/00,Personal Auto,Four-Door Car,607.095655
file1.csv,RN78170,Arizona,F,College,815913.66%,40589,69.0,1/0/00,Corporate Auto,Four-Door Car,331.2
file1.csv,IX55883,California,F,College,1948049.98%,50809,83.0,1/0/00,Personal Auto,Four-Door Car,290.381707
